-->> Training and testing with OR
iter:0     |X: 1  1 -1  1  |Y: 1  |y_:-1  | err: 2  | W:0.16 0.15 -0.29 0.15
iter:731   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:732   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:733   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:734   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:735   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:736   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:737   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:738   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:739   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:740   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:741   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:742   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:743   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:744   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:745   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:746   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:747   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:748   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:749   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:750   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:751   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:752   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:753   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:754   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:755   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:756   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:757   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:758   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:759   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:760   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:761   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:762   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:763   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:764   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:765   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:766   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:767   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:768   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:769   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:770   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:771   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:772   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:773   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:774   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:775   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:776   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:777   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:778   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:779   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:780   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:781   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:782   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:783   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:784   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:785   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:786   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:787   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:788   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:789   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:790   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:791   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:792   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:793   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:794   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:795   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:796   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:797   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:798   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:799   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:800   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:801   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:802   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:803   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:804   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:805   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:806   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:807   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:808   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:809   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:810   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:811   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:812   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:813   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:814   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:815   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:816   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:817   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:818   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:819   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:820   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:821   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:822   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:823   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:824   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:825   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:826   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:827   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:828   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:829   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:830   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:831   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:832   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:833   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:834   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:835   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:836   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:837   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:838   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:839   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:840   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:841   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:842   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:843   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:844   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:845   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:846   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:847   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:848   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:849   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:850   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:851   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:852   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:853   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:854   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:855   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:856   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:857   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:858   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:859   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:860   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:861   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:862   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:863   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:864   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:865   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:866   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:867   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:868   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:869   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:870   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:871   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:872   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:873   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:874   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:875   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:876   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:877   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:878   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:879   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:880   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:881   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:882   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:883   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:884   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:885   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:886   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:887   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:888   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:889   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:890   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:891   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:892   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:893   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:894   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:895   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:896   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:897   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:898   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:899   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:900   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:901   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:902   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:903   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:904   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:905   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:906   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:907   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:908   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:909   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:910   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:911   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:912   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:913   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:914   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:915   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:916   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:917   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:918   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:919   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:920   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:921   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:922   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:923   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:924   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:925   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:926   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:927   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:928   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:929   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:930   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:931   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:932   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:933   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:934   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:935   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:936   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:937   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:938   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:939   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:940   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:941   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:942   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:943   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:944   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:945   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:946   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:947   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:948   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:949   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:950   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:951   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:952   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:953   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:954   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:955   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:956   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:957   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:958   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:959   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:960   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:961   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:962   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:963   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:964   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:965   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:966   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:967   |X:-1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:968   |X:-1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:969   |X:-1 -1 -1  1  |Y:-1  |y_:-1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:970   |X: 1 -1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:971   |X: 1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:972   |X: 1  1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:973   |X: 1 -1 -1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
iter:974   |X:-1  1  1  1  |Y: 1  |y_: 1  | err: 0  | W:0.96 0.95 0.51 0.15
